name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@4.11@3.9045
StatTrak™ PP-Bizon | Cobalt Halftone (Factory New)@5.37@5.1015
StatTrak™ PP-Bizon | Cobalt Halftone (Field-Tested)@1.37@1.3015
StatTrak™ PP-Bizon | Cobalt Halftone (Minimal Wear)@2.03@1.9284999999999997
StatTrak™ PP-Bizon | Embargo (Battle-Scarred)@2.91@2.7645
StatTrak™ PP-Bizon | Embargo (Factory New)@17.00@16.15
StatTrak™ PP-Bizon | Embargo (Field-Tested)@2.85@2.7075
StatTrak™ PP-Bizon | Embargo (Minimal Wear)@7.52@7.143999999999999
StatTrak™ PP-Bizon | Embargo (Well-Worn)@2.13@2.0235
StatTrak™ PP-Bizon | Fuel Rod (Battle-Scarred)@1.51@1.4344999999999999
StatTrak™ PP-Bizon | Fuel Rod (Factory New)@11.58@11.001
StatTrak™ PP-Bizon | Fuel Rod (Field-Tested)@1.92@1.8239999999999998
StatTrak™ PP-Bizon | Fuel Rod (Minimal Wear)@4.61@4.3795
StatTrak™ PP-Bizon | Fuel Rod (Well-Worn)@1.64@1.5579999999999998
StatTrak™ PP-Bizon | Harvester (Battle-Scarred)@0.32@0.304
StatTrak™ PP-Bizon | Harvester (Field-Tested)@0.21@0.19949999999999998
StatTrak™ PP-Bizon | Harvester (Well-Worn)@0.16@0.152
StatTrak™ PP-Bizon | High Roller (Battle-Scarred)@4.24@4.028
StatTrak™ PP-Bizon | High Roller (Factory New)@35.79@34.000499999999995
StatTrak™ PP-Bizon | High Roller (Field-Tested)@6.27@5.956499999999999
StatTrak™ PP-Bizon | High Roller (Minimal Wear)@10.19@9.680499999999999
StatTrak™ PP-Bizon | High Roller (Well-Worn)@4.72@4.484
StatTrak™ PP-Bizon | Judgement of Anubis (Battle-Scarred)@13.07@12.4165
StatTrak™ PP-Bizon | Judgement of Anubis (Factory New)@42.53@40.4035
StatTrak™ PP-Bizon | Judgement of Anubis (Field-Tested)@12.76@12.122
StatTrak™ PP-Bizon | Judgement of Anubis (Minimal Wear)@19.83@18.838499999999996
StatTrak™ PP-Bizon | Judgement of Anubis (Well-Worn)@13.57@12.891499999999999
StatTrak™ PP-Bizon | Jungle Slipstream (Battle-Scarred)@0.31@0.2945
StatTrak™ PP-Bizon | Jungle Slipstream (Factory New)@0.74@0.703
StatTrak™ PP-Bizon | Jungle Slipstream (Field-Tested)@0.29@0.27549999999999997
StatTrak™ PP-Bizon | Jungle Slipstream (Minimal Wear)@0.42@0.39899999999999997
StatTrak™ PP-Bizon | Jungle Slipstream (Well-Worn)@0.31@0.2945
StatTrak™ PP-Bizon | Lumen (Battle-Scarred)@0.53@0.5035
StatTrak™ PP-Bizon | Lumen (Factory New)@3.50@3.3249999999999997
StatTrak™ PP-Bizon | Lumen (Field-Tested)@0.50@0.475
StatTrak™ PP-Bizon | Lumen (Minimal Wear)@1.81@1.7195
StatTrak™ PP-Bizon | Lumen (Well-Worn)@0.62@0.589
StatTrak™ PP-Bizon | Night Riot (Battle-Scarred)@0.16@0.152
StatTrak™ PP-Bizon | Night Riot (Factory New)@0.70@0.6649999999999999
StatTrak™ PP-Bizon | Night Riot (Field-Tested)@0.10@0.095
StatTrak™ PP-Bizon | Night Riot (Minimal Wear)@0.18@0.17099999999999999
StatTrak™ PP-Bizon | Night Riot (Well-Worn)@0.16@0.152
StatTrak™ PP-Bizon | Osiris (Battle-Scarred)@1.75@1.6624999999999999
StatTrak™ PP-Bizon | Osiris (Factory New)@3.98@3.7809999999999997
StatTrak™ PP-Bizon | Osiris (Field-Tested)@2.02@1.9189999999999998
StatTrak™ PP-Bizon | Osiris (Minimal Wear)@2.97@2.8215
StatTrak™ PP-Bizon | Osiris (Well-Worn)@1.62@1.539
StatTrak™ PP-Bizon | Photic Zone (Battle-Scarred)@0.38@0.361
StatTrak™ PP-Bizon | Photic Zone (Factory New)@5.77@5.4815
StatTrak™ PP-Bizon | Photic Zone (Field-Tested)@0.56@0.532
StatTrak™ PP-Bizon | Photic Zone (Minimal Wear)@1.50@1.4249999999999998
StatTrak™ PP-Bizon | Photic Zone (Well-Worn)@0.49@0.46549999999999997
StatTrak™ PP-Bizon | Runic (Battle-Scarred)@0.09@0.08549999999999999
StatTrak™ PP-Bizon | Runic (Factory New)@1.05@0.9974999999999999
StatTrak™ PP-Bizon | Runic (Field-Tested)@0.09@0.08549999999999999
StatTrak™ PP-Bizon | Runic (Minimal Wear)@0.18@0.17099999999999999
StatTrak™ PP-Bizon | Runic (Well-Worn)@0.09@0.08549999999999999
StatTrak™ PP-Bizon | Space Cat (Battle-Scarred)@0.62@0.589
StatTrak™ PP-Bizon | Space Cat (Factory New)@3.06@2.907
StatTrak™ PP-Bizon | Space Cat (Field-Tested)@0.62@0.589
StatTrak™ PP-Bizon | Space Cat (Minimal Wear)@1.47@1.3964999999999999
StatTrak™ PP-Bizon | Space Cat (Well-Worn)@0.81@0.7695
StatTrak™ PP-Bizon | Water Sigil (Factory New)@5.08@4.826
StatTrak™ PP-Bizon | Water Sigil (Field-Tested)@5.00@4.75
StatTrak™ PP-Bizon | Water Sigil (Minimal Wear)@4.69@4.4555
StatTrak™ R8 Revolver | Banana Cannon (Battle-Scarred)@0.96@0.9119999999999999
StatTrak™ R8 Revolver | Banana Cannon (Factory New)@13.67@12.9865
StatTrak™ R8 Revolver | Banana Cannon (Field-Tested)@1.32@1.254
StatTrak™ R8 Revolver | Banana Cannon (Minimal Wear)@6.75@6.4125
StatTrak™ R8 Revolver | Banana Cannon (Well-Worn)@1.08@1.026
StatTrak™ R8 Revolver | Bone Forged (Factory New)@0.52@0.494
StatTrak™ R8 Revolver | Bone Forged (Field-Tested)@0.10@0.095
StatTrak™ R8 Revolver | Bone Forged (Minimal Wear)@0.20@0.19
StatTrak™ R8 Revolver | Bone Forged (Well-Worn)@0.11@0.1045
StatTrak™ R8 Revolver | Crazy 8 (Battle-Scarred)@1.10@1.045
StatTrak™ R8 Revolver | Crazy 8 (Factory New)@12.10@11.495
StatTrak™ R8 Revolver | Crazy 8 (Field-Tested)@1.17@1.1115
StatTrak™ R8 Revolver | Crazy 8 (Minimal Wear)@2.50@2.375
StatTrak™ R8 Revolver | Crazy 8 (Well-Worn)@1.39@1.3204999999999998
StatTrak™ R8 Revolver | Crimson Web (Battle-Scarred)@0.27@0.2565
StatTrak™ R8 Revolver | Crimson Web (Factory New)@38.47@36.546499999999995
StatTrak™ R8 Revolver | Crimson Web (Field-Tested)@0.21@0.19949999999999998
StatTrak™ R8 Revolver | Crimson Web (Minimal Wear)@1.49@1.4155
StatTrak™ R8 Revolver | Crimson Web (Well-Worn)@0.33@0.3135
StatTrak™ R8 Revolver | Fade (Factory New)@85.88@81.586
StatTrak™ R8 Revolver | Fade (Field-Tested)@17.05@16.1975
StatTrak™ R8 Revolver | Fade (Minimal Wear)@38.98@37.031
StatTrak™ R8 Revolver | Grip (Battle-Scarred)@0.12@0.11399999999999999
StatTrak™ R8 Revolver | Grip (Factory New)@0.75@0.7124999999999999
StatTrak™ R8 Revolver | Grip (Field-Tested)@0.12@0.11399999999999999
StatTrak™ R8 Revolver | Grip (Minimal Wear)@0.18@0.17099999999999999
StatTrak™ R8 Revolver | Grip (Well-Worn)@0.10@0.095
StatTrak™ R8 Revolver | Junk Yard (Battle-Scarred)@0.20@0.19
StatTrak™ R8 Revolver | Junk Yard (Factory New)@1.85@1.7575
StatTrak™ R8 Revolver | Junk Yard (Field-Tested)@0.24@0.22799999999999998
StatTrak™ R8 Revolver | Junk Yard (Minimal Wear)@0.47@0.44649999999999995
StatTrak™ R8 Revolver | Junk Yard (Well-Worn)@0.25@0.2375
StatTrak™ R8 Revolver | Llama Cannon (Battle-Scarred)@4.20@3.9899999999999998
StatTrak™ R8 Revolver | Llama Cannon (Factory New)@40.00@38.0
StatTrak™ R8 Revolver | Llama Cannon (Field-Tested)@4.74@4.503
StatTrak™ R8 Revolver | Llama Cannon (Minimal Wear)@10.00@9.5
StatTrak™ R8 Revolver | Memento (Battle-Scarred)@0.58@0.5509999999999999
StatTrak™ R8 Revolver | Memento (Factory New)@7.00@6.6499999999999995
StatTrak™ R8 Revolver | Memento (Field-Tested)@0.56@0.532
StatTrak™ R8 Revolver | Memento (Minimal Wear)@1.68@1.5959999999999999
StatTrak™ R8 Revolver | Memento (Well-Worn)@1.22@1.159
StatTrak™ R8 Revolver | Reboot (Battle-Scarred)@1.10@1.045
StatTrak™ R8 Revolver | Reboot (Factory New)@13.58@12.901
StatTrak™ R8 Revolver | Reboot (Field-Tested)@1.27@1.2065
StatTrak™ R8 Revolver | Reboot (Minimal Wear)@3.58@3.401
StatTrak™ R8 Revolver | Reboot (Well-Worn)@0.81@0.7695
StatTrak™ R8 Revolver | Skull Crusher (Battle-Scarred)@2.20@2.09
StatTrak™ R8 Revolver | Skull Crusher (Field-Tested)@3.95@3.7525
StatTrak™ R8 Revolver | Skull Crusher (Well-Worn)@2.47@2.3465000000000003
StatTrak™ R8 Revolver | Survivalist (Battle-Scarred)@0.22@0.209
StatTrak™ R8 Revolver | Survivalist (Factory New)@0.98@0.9309999999999999
StatTrak™ R8 Revolver | Survivalist (Field-Tested)@0.41@0.38949999999999996
StatTrak™ R8 Revolver | Survivalist (Minimal Wear)@0.57@0.5415
StatTrak™ Sawed-Off | Apocalypto (Battle-Scarred)@0.49@0.46549999999999997
StatTrak™ Sawed-Off | Apocalypto (Factory New)@5.05@4.797499999999999
StatTrak™ Sawed-Off | Apocalypto (Field-Tested)@0.98@0.9309999999999999
StatTrak™ Sawed-Off | Apocalypto (Minimal Wear)@1.58@1.501
StatTrak™ Sawed-Off | Apocalypto (Well-Worn)@0.61@0.5795
StatTrak™ Sawed-Off | Black Sand (Battle-Scarred)@0.09@0.08549999999999999
StatTrak™ Sawed-Off | Black Sand (Factory New)@0.80@0.76
StatTrak™ Sawed-Off | Black Sand (Field-Tested)@0.10@0.095
StatTrak™ Sawed-Off | Black Sand (Minimal Wear)@0.20@0.19
StatTrak™ Sawed-Off | Black Sand (Well-Worn)@0.10@0.095
StatTrak™ Sawed-Off | Devourer (Battle-Scarred)@5.92@5.624
StatTrak™ Sawed-Off | Devourer (Factory New)@54.44@51.717999999999996
StatTrak™ Sawed-Off | Devourer (Field-Tested)@6.16@5.851999999999999
StatTrak™ Sawed-Off | Devourer (Minimal Wear)@15.08@14.325999999999999
StatTrak™ Sawed-Off | Fubar (Battle-Scarred)@0.10@0.095
StatTrak™ Sawed-Off | Highwayman (Battle-Scarred)@1.29@1.2255
StatTrak™ Sawed-Off | Highwayman (Field-Tested)@1.48@1.406
StatTrak™ Sawed-Off | Highwayman (Minimal Wear)@3.09@2.9354999999999998
StatTrak™ Sawed-Off | Kiss♥Love (Battle-Scarred)@6.34@6.023
StatTrak™ Sawed-Off | Kiss♥Love (Factory New)@44.96@42.711999999999996
StatTrak™ Sawed-Off | Kiss♥Love (Field-Tested)@11.59@11.010499999999999
StatTrak™ Sawed-Off | Kiss♥Love (Minimal Wear)@16.15@15.342499999999998
StatTrak™ Sawed-Off | Limelight (Battle-Scarred)@0.83@0.7885
StatTrak™ Sawed-Off | Limelight (Factory New)@5.68@5.396
StatTrak™ Sawed-Off | Limelight (Field-Tested)@0.87@0.8265
StatTrak™ Sawed-Off | Limelight (Minimal Wear)@2.23@2.1185
StatTrak™ Sawed-Off | Limelight (Well-Worn)@0.95@0.9025
StatTrak™ Sawed-Off | Morris (Field-Tested)@0.13@0.1235
StatTrak™ Sawed-Off | Morris (Minimal Wear)@0.28@0.266
StatTrak™ Sawed-Off | Morris (Well-Worn)@1.00@0.95
StatTrak™ Sawed-Off | Orange DDPAT (Minimal Wear)@35.00@33.25
StatTrak™ Sawed-Off | Orange DDPAT (Well-Worn)@39.00@37.05
StatTrak™ Sawed-Off | Origami (Battle-Scarred)@0.39@0.3705
StatTrak™ Sawed-Off | Origami (Factory New)@0.79@0.7505
StatTrak™ Sawed-Off | Origami (Field-Tested)@0.25@0.2375
StatTrak™ Sawed-Off | Origami (Minimal Wear)@0.43@0.4085
StatTrak™ Sawed-Off | Origami (Well-Worn)@0.39@0.3705
StatTrak™ Sawed-Off | Serenity (Factory New)@7.58@7.201
StatTrak™ Sawed-Off | Serenity (Field-Tested)@3.31@3.1445
StatTrak™ Sawed-Off | Serenity (Minimal Wear)@3.74@3.553
StatTrak™ Sawed-Off | Spirit Board (Battle-Scarred)@0.16@0.152
StatTrak™ Sawed-Off | Spirit Board (Factory New)@0.75@0.7124999999999999
StatTrak™ Sawed-Off | Spirit Board (Field-Tested)@0.11@0.1045
StatTrak™ Sawed-Off | Spirit Board (Minimal Wear)@0.25@0.2375
StatTrak™ Sawed-Off | Spirit Board (Well-Worn)@0.10@0.095
StatTrak™ Sawed-Off | The Kraken (Factory New)@83.81@79.6195
StatTrak™ Sawed-Off | The Kraken (Field-Tested)@30.90@29.354999999999997
StatTrak™ Sawed-Off | The Kraken (Minimal Wear)@26.70@25.365
StatTrak™ Sawed-Off | Wasteland Princess (Battle-Scarred)@3.52@3.344
StatTrak™ Sawed-Off | Wasteland Princess (Factory New)@17.04@16.188
StatTrak™ Sawed-Off | Wasteland Princess (Field-Tested)@7.92@7.524
StatTrak™ Sawed-Off | Wasteland Princess (Minimal Wear)@7.80@7.409999999999999
StatTrak™ Sawed-Off | Yorick (Battle-Scarred)@0.30@0.285
StatTrak™ Sawed-Off | Yorick (Factory New)@2.26@2.147
StatTrak™ Sawed-Off | Yorick (Field-Tested)@0.27@0.2565
StatTrak™ Sawed-Off | Yorick (Minimal Wear)@0.67@0.6365
StatTrak™ Sawed-Off | Yorick (Well-Worn)@0.17@0.1615
StatTrak™ Sawed-Off | Zander (Battle-Scarred)@0.20@0.19
StatTrak™ Sawed-Off | Zander (Factory New)@1.47@1.3964999999999999
StatTrak™ Sawed-Off | Zander (Field-Tested)@0.26@0.247
StatTrak™ Sawed-Off | Zander (Minimal Wear)@0.52@0.494
StatTrak™ Sawed-Off | Zander (Well-Worn)@0.21@0.19949999999999998
StatTrak™ SCAR-20 | Assault (Factory New)@0.63@0.5984999999999999
StatTrak™ SCAR-20 | Assault (Field-Tested)@0.18@0.17099999999999999
StatTrak™ SCAR-20 | Assault (Minimal Wear)@0.24@0.22799999999999998
StatTrak™ SCAR-20 | Assault (Well-Worn)@0.24@0.22799999999999998
StatTrak™ SCAR-20 | Bloodsport (Factory New)@17.68@16.796
StatTrak™ SCAR-20 | Bloodsport (Field-Tested)@5.12@4.864
StatTrak™ SCAR-20 | Bloodsport (Minimal Wear)@8.92@8.474
StatTrak™ SCAR-20 | Blueprint (Battle-Scarred)@0.31@0.2945
StatTrak™ SCAR-20 | Blueprint (Factory New)@1.50@1.4249999999999998
StatTrak™ SCAR-20 | Blueprint (Field-Tested)@0.22@0.209
StatTrak™ SCAR-20 | Blueprint (Minimal Wear)@0.38@0.361
StatTrak™ SCAR-20 | Blueprint (Well-Worn)@0.25@0.2375
StatTrak™ SCAR-20 | Cardiac (Factory New)@107.69@102.3055
StatTrak™ SCAR-20 | Cardiac (Field-Tested)@12.04@11.437999999999999
StatTrak™ SCAR-20 | Cardiac (Minimal Wear)@18.61@17.679499999999997
StatTrak™ SCAR-20 | Crimson Web (Factory New)@40.00@38.0
StatTrak™ SCAR-20 | Crimson Web (Field-Tested)@5.25@4.9875
StatTrak™ SCAR-20 | Crimson Web (Minimal Wear)@6.16@5.851999999999999
StatTrak™ SCAR-20 | Crimson Web (Well-Worn)@4.98@4.731
StatTrak™ SCAR-20 | Cyrex (Factory New)@142.92@135.77399999999997
StatTrak™ SCAR-20 | Cyrex (Field-Tested)@138.76@131.82199999999997
StatTrak™ SCAR-20 | Enforcer (Battle-Scarred)@0.68@0.646
StatTrak™ SCAR-20 | Enforcer (Field-Tested)@0.78@0.741
StatTrak™ SCAR-20 | Enforcer (Minimal Wear)@1.84@1.748
StatTrak™ SCAR-20 | Enforcer (Well-Worn)@0.61@0.5795
StatTrak™ SCAR-20 | Fragments (Factory New)@1.43@1.3584999999999998
StatTrak™ SCAR-20 | Fragments (Field-Tested)@0.20@0.19
StatTrak™ SCAR-20 | Fragments (Minimal Wear)@0.40@0.38
StatTrak™ SCAR-20 | Fragments (Well-Worn)@0.17@0.1615
StatTrak™ SCAR-20 | Green Marine (Battle-Scarred)@0.34@0.323
StatTrak™ SCAR-20 | Green Marine (Factory New)@1.23@1.1684999999999999
StatTrak™ SCAR-20 | Green Marine (Field-Tested)@0.37@0.3515
StatTrak™ SCAR-20 | Green Marine (Minimal Wear)@0.78@0.741
StatTrak™ SCAR-20 | Grotto (Factory New)@1.13@1.0735
StatTrak™ SCAR-20 | Grotto (Field-Tested)@0.29@0.27549999999999997
StatTrak™ SCAR-20 | Grotto (Minimal Wear)@0.76@0.722
StatTrak™ SCAR-20 | Grotto (Well-Worn)@0.34@0.323
StatTrak™ SCAR-20 | Jungle Slipstream (Battle-Scarred)@0.50@0.475
StatTrak™ SCAR-20 | Jungle Slipstream (Factory New)@0.67@0.6365
StatTrak™ SCAR-20 | Jungle Slipstream (Field-Tested)@0.20@0.19
StatTrak™ SCAR-20 | Jungle Slipstream (Minimal Wear)@0.25@0.2375
StatTrak™ SCAR-20 | Jungle Slipstream (Well-Worn)@0.21@0.19949999999999998
StatTrak™ SCAR-20 | Outbreak (Battle-Scarred)@0.33@0.3135
StatTrak™ SCAR-20 | Outbreak (Factory New)@1.27@1.2065
StatTrak™ SCAR-20 | Outbreak (Field-Tested)@0.26@0.247
StatTrak™ SCAR-20 | Outbreak (Minimal Wear)@0.51@0.4845
StatTrak™ SCAR-20 | Outbreak (Well-Worn)@0.27@0.2565
StatTrak™ SCAR-20 | Poultrygeist (Battle-Scarred)@0.21@0.19949999999999998
StatTrak™ SCAR-20 | Poultrygeist (Factory New)@0.48@0.45599999999999996
StatTrak™ SCAR-20 | Poultrygeist (Field-Tested)@0.10@0.095
StatTrak™ SCAR-20 | Poultrygeist (Minimal Wear)@0.27@0.2565
StatTrak™ SCAR-20 | Poultrygeist (Well-Worn)@0.20@0.19
StatTrak™ SCAR-20 | Powercore (Battle-Scarred)@0.54@0.513
StatTrak™ SCAR-20 | Powercore (Factory New)@4.54@4.313
StatTrak™ SCAR-20 | Powercore (Field-Tested)@0.70@0.6649999999999999
StatTrak™ SCAR-20 | Powercore (Minimal Wear)@1.69@1.6055
StatTrak™ SCAR-20 | Powercore (Well-Worn)@0.56@0.532
StatTrak™ SCAR-20 | Torn (Factory New)@2.29@2.1755
StatTrak™ SCAR-20 | Torn (Field-Tested)@0.83@0.7885
StatTrak™ SCAR-20 | Torn (Minimal Wear)@1.42@1.349
StatTrak™ SG 553 | Aerial (Battle-Scarred)@0.24@0.22799999999999998
StatTrak™ SG 553 | Aerial (Factory New)@0.97@0.9215
StatTrak™ SG 553 | Aerial (Field-Tested)@0.43@0.4085
StatTrak™ SG 553 | Aerial (Minimal Wear)@0.38@0.361
StatTrak™ SG 553 | Aerial (Well-Worn)@0.52@0.494
StatTrak™ SG 553 | Aloha (Factory New)@0.69@0.6555
StatTrak™ SG 553 | Aloha (Field-Tested)@0.13@0.1235
StatTrak™ SG 553 | Aloha (Minimal Wear)@0.23@0.2185
StatTrak™ SG 553 | Aloha (Well-Worn)@0.13@0.1235
StatTrak™ SG 553 | Atlas (Battle-Scarred)@0.12@0.11399999999999999
StatTrak™ SG 553 | Atlas (Factory New)@1.04@0.988
StatTrak™ SG 553 | Atlas (Field-Tested)@0.15@0.1425
StatTrak™ SG 553 | Atlas (Minimal Wear)@0.26@0.247
StatTrak™ SG 553 | Atlas (Well-Worn)@0.21@0.19949999999999998
StatTrak™ SG 553 | Colony IV (Battle-Scarred)@12.86@12.216999999999999
StatTrak™ SG 553 | Colony IV (Factory New)@88.28@83.866
StatTrak™ SG 553 | Colony IV (Field-Tested)@24.46@23.237
StatTrak™ SG 553 | Colony IV (Minimal Wear)@42.34@40.223
StatTrak™ SG 553 | Colony IV (Well-Worn)@12.23@11.6185
StatTrak™ SG 553 | Cyberforce (Battle-Scarred)@0.21@0.19949999999999998
StatTrak™ SG 553 | Cyberforce (Factory New)@2.18@2.071
StatTrak™ SG 553 | Cyberforce (Field-Tested)@0.29@0.27549999999999997
StatTrak™ SG 553 | Cyberforce (Minimal Wear)@0.53@0.5035
StatTrak™ SG 553 | Cyberforce (Well-Worn)@0.28@0.266
StatTrak™ SG 553 | Cyrex (Battle-Scarred)@7.99@7.5905
StatTrak™ SG 553 | Cyrex (Factory New)@44.00@41.8
StatTrak™ SG 553 | Cyrex (Field-Tested)@9.80@9.31
StatTrak™ SG 553 | Cyrex (Minimal Wear)@21.18@20.121
StatTrak™ SG 553 | Cyrex (Well-Worn)@7.87@7.4765
StatTrak™ SG 553 | Danger Close (Battle-Scarred)@0.20@0.19
StatTrak™ SG 553 | Danger Close (Factory New)@0.98@0.9309999999999999
StatTrak™ SG 553 | Danger Close (Field-Tested)@0.10@0.095
StatTrak™ SG 553 | Danger Close (Minimal Wear)@0.30@0.285
StatTrak™ SG 553 | Danger Close (Well-Worn)@0.24@0.22799999999999998
StatTrak™ SG 553 | Darkwing (Battle-Scarred)@0.66@0.627
StatTrak™ SG 553 | Darkwing (Factory New)@7.24@6.878
StatTrak™ SG 553 | Darkwing (Field-Tested)@0.83@0.7885
StatTrak™ SG 553 | Darkwing (Minimal Wear)@1.80@1.71
StatTrak™ SG 553 | Darkwing (Well-Worn)@0.64@0.608
StatTrak™ SG 553 | Dragon Tech (Battle-Scarred)@5.58@5.301
StatTrak™ SG 553 | Dragon Tech (Factory New)@5.93@5.6335
StatTrak™ SG 553 | Dragon Tech (Field-Tested)@7.43@7.0584999999999996
StatTrak™ SG 553 | Dragon Tech (Minimal Wear)@2.64@2.508
StatTrak™ SG 553 | Dragon Tech (Well-Worn)@3.45@3.2775
StatTrak™ SG 553 | Heavy Metal (Battle-Scarred)@0.27@0.2565
StatTrak™ SG 553 | Heavy Metal (Factory New)@1.62@1.539
StatTrak™ SG 553 | Heavy Metal (Field-Tested)@0.31@0.2945
StatTrak™ SG 553 | Heavy Metal (Minimal Wear)@0.42@0.39899999999999997
StatTrak™ SG 553 | Heavy Metal (Well-Worn)@0.25@0.2375
StatTrak™ SG 553 | Ol' Rusty (Battle-Scarred)@0.10@0.095
StatTrak™ SG 553 | Ol' Rusty (Factory New)@0.52@0.494
StatTrak™ SG 553 | Ol' Rusty (Field-Tested)@0.09@0.08549999999999999
StatTrak™ SG 553 | Ol' Rusty (Minimal Wear)@0.19@0.1805
StatTrak™ SG 553 | Phantom (Battle-Scarred)@0.81@0.7695
StatTrak™ SG 553 | Phantom (Factory New)@3.46@3.287
StatTrak™ SG 553 | Phantom (Field-Tested)@0.77@0.7314999999999999
StatTrak™ SG 553 | Phantom (Minimal Wear)@1.45@1.3775
StatTrak™ SG 553 | Phantom (Well-Worn)@0.84@0.7979999999999999
StatTrak™ SG 553 | Pulse (Battle-Scarred)@3.19@3.0305
StatTrak™ SG 553 | Pulse (Field-Tested)@2.99@2.8405
StatTrak™ SG 553 | Pulse (Minimal Wear)@9.44@8.968
StatTrak™ SG 553 | Pulse (Well-Worn)@3.18@3.021
StatTrak™ SG 553 | Tiger Moth (Battle-Scarred)@1.07@1.0165
StatTrak™ SG 553 | Tiger Moth (Factory New)@6.91@6.5645
StatTrak™ SG 553 | Tiger Moth (Field-Tested)@1.62@1.539
StatTrak™ SG 553 | Tiger Moth (Well-Worn)@1.07@1.0165
StatTrak™ SG 553 | Triarch (Battle-Scarred)@0.57@0.5415
StatTrak™ SG 553 | Triarch (Factory New)@4.64@4.4079999999999995
StatTrak™ SG 553 | Triarch (Field-Tested)@0.52@0.494
StatTrak™ SG 553 | Triarch (Minimal Wear)@1.36@1.292
StatTrak™ SG 553 | Triarch (Well-Worn)@0.48@0.45599999999999996
StatTrak™ SG 553 | Ultraviolet (Factory New)@106.37@101.0515
StatTrak™ SG 553 | Ultraviolet (Minimal Wear)@20.47@19.446499999999997
StatTrak™ SG 553 | Wave Spray (Battle-Scarred)@6.87@6.5264999999999995
StatTrak™ SG 553 | Wave Spray (Field-Tested)@7.54@7.162999999999999
StatTrak™ SG 553 | Wave Spray (Minimal Wear)@16.54@15.713
StatTrak™ SG 553 | Wave Spray (Well-Worn)@7.36@6.992
StatTrak™ SSG 08 | Abyss (Battle-Scarred)@0.51@0.4845
StatTrak™ SSG 08 | Abyss (Factory New)@13.10@12.444999999999999
StatTrak™ SSG 08 | Abyss (Field-Tested)@0.68@0.646
StatTrak™ SSG 08 | Abyss (Minimal Wear)@1.63@1.5484999999999998
StatTrak™ SSG 08 | Abyss (Well-Worn)@0.56@0.532
StatTrak™ SSG 08 | Big Iron (Battle-Scarred)@13.03@12.378499999999999
StatTrak™ SSG 08 | Big Iron (Factory New)@65.84@62.548
StatTrak™ SSG 08 | Big Iron (Field-Tested)@16.01@15.2095
StatTrak™ SSG 08 | Big Iron (Minimal Wear)@56.18@53.370999999999995
StatTrak™ SSG 08 | Blood in the Water (Field-Tested)@207.00@196.64999999999998
StatTrak™ SSG 08 | Blood in the Water (Minimal Wear)@198.97@189.0215
StatTrak™ SSG 08 | Bloodshot (Battle-Scarred)@14.33@13.6135
StatTrak™ SSG 08 | Bloodshot (Field-Tested)@14.47@13.7465
StatTrak™ SSG 08 | Bloodshot (Minimal Wear)@181.13@172.0735
StatTrak™ SSG 08 | Bloodshot (Well-Worn)@18.00@17.099999999999998
StatTrak™ SSG 08 | Dark Water (Field-Tested)@2.08@1.976
StatTrak™ SSG 08 | Dark Water (Minimal Wear)@3.15@2.9924999999999997
StatTrak™ SSG 08 | Death's Head (Factory New)@36.94@35.092999999999996
StatTrak™ SSG 08 | Death's Head (Field-Tested)@11.64@11.058
StatTrak™ SSG 08 | Death's Head (Minimal Wear)@18.60@17.67
StatTrak™ SSG 08 | Dragonfire (Battle-Scarred)@40.45@38.4275
StatTrak™ SSG 08 | Dragonfire (Factory New)@101.96@96.862
StatTrak™ SSG 08 | Dragonfire (Field-Tested)@36.93@35.0835
StatTrak™ SSG 08 | Dragonfire (Minimal Wear)@56.49@53.6655
StatTrak™ SSG 08 | Fever Dream (Battle-Scarred)@1.25@1.1875
StatTrak™ SSG 08 | Fever Dream (Factory New)@6.23@5.9185
StatTrak™ SSG 08 | Fever Dream (Field-Tested)@1.21@1.1495
StatTrak™ SSG 08 | Fever Dream (Minimal Wear)@3.03@2.8785
StatTrak™ SSG 08 | Fever Dream (Well-Worn)@2.88@2.7359999999999998
StatTrak™ SSG 08 | Ghost Crusader (Battle-Scarred)@0.92@0.874
StatTrak™ SSG 08 | Ghost Crusader (Factory New)@12.83@12.1885
StatTrak™ SSG 08 | Ghost Crusader (Field-Tested)@1.47@1.3964999999999999
StatTrak™ SSG 08 | Ghost Crusader (Minimal Wear)@4.42@4.199
StatTrak™ SSG 08 | Ghost Crusader (Well-Worn)@0.95@0.9025
StatTrak™ SSG 08 | Mainframe 001 (Battle-Scarred)@0.15@0.1425
StatTrak™ SSG 08 | Mainframe 001 (Factory New)@1.59@1.5105
StatTrak™ SSG 08 | Mainframe 001 (Field-Tested)@0.14@0.133
StatTrak™ SSG 08 | Mainframe 001 (Minimal Wear)@0.27@0.2565
StatTrak™ SSG 08 | Mainframe 001 (Well-Worn)@0.14@0.133
StatTrak™ SSG 08 | Necropos (Battle-Scarred)@0.63@0.5984999999999999
StatTrak™ SSG 08 | Necropos (Factory New)@11.75@11.1625
StatTrak™ SSG 08 | Necropos (Field-Tested)@0.68@0.646
StatTrak™ SSG 08 | Necropos (Minimal Wear)@1.10@1.045
StatTrak™ SSG 08 | Necropos (Well-Worn)@0.74@0.703
