name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@3.03@2.8785
Nova | Caged Steel (Field-Tested)@0.14@0.133
Nova | Caged Steel (Minimal Wear)@0.2@0.19
Nova | Candy Apple (Factory New)@0.31@0.2945
Nova | Candy Apple (Minimal Wear)@0.16@0.152
Nova | Clear Polymer (Field-Tested)@1.73@1.6435
Nova | Clear Polymer (Well-Worn)@1.49@1.4155
Nova | Exo (Battle-Scarred)@0.18@0.17099999999999999
Nova | Exo (Factory New)@0.18@0.17099999999999999
Nova | Exo (Field-Tested)@0.14@0.133
Nova | Exo (Minimal Wear)@0.19@0.1805
Nova | Ghost Camo (Factory New)@1.34@1.273
Nova | Gila (Factory New)@0.85@0.8075
Nova | Gila (Minimal Wear)@0.42@0.39899999999999997
Nova | Graphite (Factory New)@16.87@16.0265
Nova | Koi (Factory New)@1.0@0.95
Nova | Koi (Field-Tested)@0.57@0.5415
Nova | Koi (Minimal Wear)@0.55@0.5225
Nova | Mandrel (Battle-Scarred)@0.03@0.028499999999999998
Nova | Mandrel (Factory New)@0.08@0.076
Nova | Mandrel (Field-Tested)@0.03@0.028499999999999998
Nova | Mandrel (Minimal Wear)@0.03@0.028499999999999998
Nova | Mandrel (Well-Worn)@0.03@0.028499999999999998
Nova | Moon in Libra (Factory New)@2.55@2.4225
Nova | Moon in Libra (Field-Tested)@2.17@2.0614999999999997
Nova | Moon in Libra (Minimal Wear)@2.0@1.9
Nova | Plume (Factory New)@0.92@0.874
Nova | Plume (Field-Tested)@0.86@0.817
Nova | Plume (Minimal Wear)@0.84@0.7979999999999999
Nova | Polar Mesh (Battle-Scarred)@0.03@0.028499999999999998
Nova | Polar Mesh (Field-Tested)@0.03@0.028499999999999998
Nova | Polar Mesh (Well-Worn)@0.03@0.028499999999999998
Nova | Predator (Battle-Scarred)@0.03@0.028499999999999998
Nova | Predator (Factory New)@14.59@13.8605
Nova | Predator (Field-Tested)@0.03@0.028499999999999998
Nova | Predator (Minimal Wear)@0.03@0.028499999999999998
Nova | Predator (Well-Worn)@0.03@0.028499999999999998
Nova | Ranger (Battle-Scarred)@0.16@0.152
Nova | Ranger (Minimal Wear)@0.23@0.2185
Nova | Ranger (Well-Worn)@0.18@0.17099999999999999
Nova | Red Quartz (Field-Tested)@1.92@1.8239999999999998
Nova | Rising Skull (Field-Tested)@3.46@3.287
Nova | Sand Dune (Battle-Scarred)@0.03@0.028499999999999998
Nova | Sand Dune (Field-Tested)@0.03@0.028499999999999998
Nova | Sand Dune (Minimal Wear)@0.03@0.028499999999999998
Nova | Sand Dune (Well-Worn)@0.03@0.028499999999999998
Nova | Tempest (Field-Tested)@3.39@3.2205
Nova | Tempest (Minimal Wear)@4.65@4.4175
Nova | Toy Soldier (Battle-Scarred)@0.4@0.38
Nova | Toy Soldier (Factory New)@2.0@1.9
Nova | Toy Soldier (Field-Tested)@0.47@0.44649999999999995
Nova | Toy Soldier (Minimal Wear)@0.91@0.8644999999999999
Nova | Toy Soldier (Well-Worn)@0.44@0.418
Nova | Walnut (Minimal Wear)@1.45@1.3775
Nova | Wild Six (Battle-Scarred)@0.21@0.19949999999999998
Nova | Wild Six (Factory New)@1.03@0.9784999999999999
Nova | Wild Six (Field-Tested)@0.22@0.209
Nova | Wild Six (Minimal Wear)@0.43@0.4085
Nova | Windblown (Battle-Scarred)@0.14@0.133
Nova | Windblown (Factory New)@0.25@0.2375
Nova | Windblown (Field-Tested)@0.15@0.1425
Nova | Windblown (Well-Worn)@0.16@0.152
Nova | Wood Fired (Battle-Scarred)@0.09@0.08549999999999999
Nova | Wood Fired (Field-Tested)@0.08@0.076
Number K | The Professionals@23.1@21.945
Operation Bloodhound Access Pass@39.0@37.05
Operation Breakout Weapon Case@4.35@4.132499999999999
Operation Broken Fang Case@2.55@2.4225
Operation Hydra Case@15.97@15.1715
Operation Phoenix Weapon Case@2.07@1.9664999999999997
Operation Riptide Case@3.15@2.9924999999999997
Operation Vanguard Weapon Case@1.79@1.7005
Operation Wildfire Case@1.28@1.216
Operator | FBI SWAT@1.73@1.6435
Osiris | Elite Crew@0.82@0.7789999999999999
Overpass Pin@2.92@2.774
P2000 | Acid Etched (Battle-Scarred)@0.24@0.22799999999999998
P2000 | Acid Etched (Field-Tested)@0.29@0.27549999999999997
P2000 | Acid Etched (Minimal Wear)@0.5@0.475
P2000 | Acid Etched (Well-Worn)@0.29@0.27549999999999997
P2000 | Amber Fade (Factory New)@11.21@10.6495
P2000 | Amber Fade (Field-Tested)@5.0@4.75
P2000 | Amber Fade (Minimal Wear)@6.99@6.6405
P2000 | Corticera (Minimal Wear)@4.05@3.8474999999999997
P2000 | Gnarled (Factory New)@0.17@0.1615
P2000 | Gnarled (Minimal Wear)@0.12@0.11399999999999999
P2000 | Gnarled (Well-Worn)@0.08@0.076
P2000 | Granite Marbleized (Field-Tested)@0.12@0.11399999999999999
P2000 | Granite Marbleized (Minimal Wear)@0.16@0.152
P2000 | Grassland (Field-Tested)@0.97@0.9215
P2000 | Handgun (Battle-Scarred)@0.39@0.3705
P2000 | Handgun (Field-Tested)@0.52@0.494
P2000 | Handgun (Minimal Wear)@0.83@0.7885
P2000 | Handgun (Well-Worn)@0.4@0.38
P2000 | Imperial (Factory New)@0.25@0.2375
P2000 | Imperial Dragon (Battle-Scarred)@2.09@1.9854999999999998
P2000 | Imperial Dragon (Field-Tested)@1.78@1.6909999999999998
P2000 | Imperial Dragon (Minimal Wear)@3.09@2.9354999999999998
P2000 | Lifted Spirits (Field-Tested)@0.09@0.08549999999999999
P2000 | Lifted Spirits (Well-Worn)@0.09@0.08549999999999999
P2000 | Obsidian (Field-Tested)@1.05@0.9974999999999999
P2000 | Obsidian (Well-Worn)@1.46@1.387
P2000 | Oceanic (Factory New)@0.17@0.1615
P2000 | Panther Camo (Minimal Wear)@1.57@1.4915
P2000 | Pulse (Factory New)@1.54@1.4629999999999999
P2000 | Pulse (Minimal Wear)@1.47@1.3964999999999999
P2000 | Red FragCam (Field-Tested)@1.25@1.1875
P2000 | Scorpion (Factory New)@6.93@6.583499999999999
P2000 | Space Race (Field-Tested)@1.85@1.7575
P2000 | Space Race (Minimal Wear)@1.98@1.881
P2000 | Turf (Factory New)@0.54@0.513
P2000 | Turf (Field-Tested)@0.14@0.133
P2000 | Urban Hazard (Factory New)@0.17@0.1615
P2000 | Urban Hazard (Field-Tested)@0.08@0.076
P2000 | Urban Hazard (Minimal Wear)@0.15@0.1425
P2000 | Urban Hazard (Well-Worn)@0.14@0.133
P2000 | Wicked Sick (Field-Tested)@3.62@3.439
P2000 | Woodsman (Field-Tested)@5.73@5.4435
P250 | Apep's Curse (Field-Tested)@64.09@60.8855
P250 | Asiimov (Battle-Scarred)@1.09@1.0355
P250 | Asiimov (Field-Tested)@2.31@2.1945
P250 | Asiimov (Minimal Wear)@15.64@14.858
P250 | Asiimov (Well-Worn)@2.16@2.052
P250 | Boreal Forest (Battle-Scarred)@0.03@0.028499999999999998
P250 | Boreal Forest (Field-Tested)@0.03@0.028499999999999998
P250 | Boreal Forest (Minimal Wear)@0.03@0.028499999999999998
P250 | Boreal Forest (Well-Worn)@0.03@0.028499999999999998
P250 | Cartel (Field-Tested)@3.23@3.0685
P250 | Cartel (Minimal Wear)@130.0@123.5
P250 | Cassette (Battle-Scarred)@0.08@0.076
P250 | Cassette (Factory New)@0.26@0.247
P250 | Contaminant (Factory New)@0.52@0.494
P250 | Contaminant (Field-Tested)@0.34@0.323
P250 | Contaminant (Minimal Wear)@0.39@0.3705
P250 | Contamination (Factory New)@1.69@1.6055
P250 | Contamination (Field-Tested)@0.84@0.7979999999999999
P250 | Contamination (Minimal Wear)@1.26@1.1969999999999998
P250 | Cyber Shell (Battle-Scarred)@0.17@0.1615
P250 | Cyber Shell (Factory New)@0.95@0.9025
P250 | Cyber Shell (Field-Tested)@0.17@0.1615
P250 | Cyber Shell (Minimal Wear)@0.37@0.3515
P250 | Cyber Shell (Well-Worn)@0.25@0.2375
P250 | Dark Filigree (Factory New)@4.19@3.9805
P250 | Dark Filigree (Field-Tested)@2.8@2.6599999999999997
P250 | Drought (Minimal Wear)@0.17@0.1615
P250 | Exchanger (Factory New)@0.88@0.836
P250 | Exchanger (Field-Tested)@0.38@0.361
P250 | Exchanger (Minimal Wear)@1.05@0.9974999999999999
P250 | Facility Draft (Battle-Scarred)@0.03@0.028499999999999998
P250 | Facility Draft (Factory New)@0.08@0.076
P250 | Facility Draft (Field-Tested)@0.03@0.028499999999999998
P250 | Facility Draft (Minimal Wear)@1.0@0.95
P250 | Facility Draft (Well-Worn)@0.03@0.028499999999999998
P250 | Forest Night (Factory New)@1.15@1.0924999999999998
P250 | Forest Night (Field-Tested)@0.13@0.1235
P250 | Forest Night (Well-Worn)@0.14@0.133
P250 | Franklin (Factory New)@1.44@1.3679999999999999
P250 | Franklin (Field-Tested)@0.73@0.6935
P250 | Franklin (Minimal Wear)@0.93@0.8835
P250 | Franklin (Well-Worn)@1.48@1.406
P250 | Gunsmoke (Minimal Wear)@2.28@2.166
P250 | Hive (Factory New)@3.05@2.8974999999999995
P250 | Hive (Minimal Wear)@2.7@2.565
P250 | Inferno (Battle-Scarred)@0.42@0.39899999999999997
P250 | Inferno (Factory New)@1.34@1.273
P250 | Inferno (Field-Tested)@0.48@0.45599999999999996
P250 | Inferno (Minimal Wear)@0.76@0.722
P250 | Iron Clad (Field-Tested)@0.14@0.133
P250 | Metallic DDPAT (Factory New)@0.22@0.209
P250 | Metallic DDPAT (Minimal Wear)@0.23@0.2185
P250 | Mint Kimono (Battle-Scarred)@1.52@1.444
P250 | Mint Kimono (Factory New)@2.84@2.698
P250 | Mint Kimono (Field-Tested)@1.77@1.6815
P250 | Mint Kimono (Minimal Wear)@2.21@2.0995
P250 | Muertos (Field-Tested)@3.33@3.1635
P250 | Muertos (Minimal Wear)@3.81@3.6195
P250 | Nevermore (Factory New)@0.88@0.836
P250 | Nevermore (Field-Tested)@0.34@0.323
P250 | Nevermore (Minimal Wear)@0.49@0.46549999999999997
P250 | Nevermore (Well-Worn)@0.42@0.39899999999999997
P250 | Re.built (Battle-Scarred)@0.25@0.2375
P250 | Re.built (Factory New)@0.54@0.513
P250 | Re.built (Field-Tested)@0.19@0.1805
P250 | Re.built (Minimal Wear)@0.17@0.1615
P250 | Ripple (Factory New)@0.21@0.19949999999999998
P250 | Ripple (Field-Tested)@0.14@0.133
P250 | Ripple (Minimal Wear)@0.49@0.46549999999999997
P250 | Sand Dune (Battle-Scarred)@0.03@0.028499999999999998
P250 | Sand Dune (Factory New)@0.21@0.19949999999999998
P250 | Sand Dune (Field-Tested)@0.03@0.028499999999999998
P250 | Sand Dune (Well-Worn)@0.03@0.028499999999999998
P250 | See Ya Later (Battle-Scarred)@2.0@1.9
P250 | See Ya Later (Field-Tested)@2.34@2.223
P250 | See Ya Later (Minimal Wear)@4.24@4.028
P250 | See Ya Later (Well-Worn)@3.07@2.9164999999999996
P250 | Steel Disruption (Factory New)@1.47@1.3964999999999999
P250 | Supernova (Factory New)@0.99@0.9405
P250 | Supernova (Field-Tested)@0.43@0.4085
P250 | Supernova (Minimal Wear)@0.53@0.5035
P250 | Supernova (Well-Worn)@0.75@0.7124999999999999
P250 | Valence (Factory New)@0.65@0.6174999999999999
P250 | Valence (Field-Tested)@0.37@0.3515
P250 | Verdigris (Battle-Scarred)@0.47@0.44649999999999995
P250 | Verdigris (Factory New)@0.33@0.3135
P250 | Verdigris (Field-Tested)@0.14@0.133
P250 | Verdigris (Minimal Wear)@0.17@0.1615
P250 | Verdigris (Well-Worn)@0.21@0.19949999999999998
P250 | Vino Primo (Field-Tested)@2.01@1.9094999999999998
P250 | Visions (Battle-Scarred)@2.5@2.375
P250 | Visions (Field-Tested)@3.43@3.2585
P250 | Visions (Well-Worn)@3.39@3.2205
P250 | Wingshot (Battle-Scarred)@0.91@0.8644999999999999
P250 | Wingshot (Field-Tested)@0.91@0.8644999999999999
P250 | Wingshot (Minimal Wear)@1.67@1.5864999999999998
P250 | Wingshot (Well-Worn)@1.0@0.95
P250 | X-Ray (Factory New)@0.46@0.437
P250 | X-Ray (Field-Tested)@0.24@0.22799999999999998
P250 | X-Ray (Minimal Wear)@0.28@0.266
P90 | Ancient Earth (Factory New)@0.27@0.2565
P90 | Ancient Earth (Field-Tested)@0.29@0.27549999999999997
P90 | Ash Wood (Factory New)@0.24@0.22799999999999998
P90 | Ash Wood (Field-Tested)@0.18@0.17099999999999999
P90 | Ash Wood (Minimal Wear)@0.18@0.17099999999999999
P90 | Asiimov (Battle-Scarred)@4.49@4.2655
P90 | Asiimov (Field-Tested)@6.23@5.9185
P90 | Asiimov (Minimal Wear)@11.97@11.3715
P90 | Asiimov (Well-Worn)@4.68@4.446
P90 | Chopper (Battle-Scarred)@0.28@0.266
P90 | Chopper (Factory New)@1.33@1.2635
P90 | Chopper (Field-Tested)@0.3@0.285
P90 | Chopper (Minimal Wear)@0.62@0.589
P90 | Chopper (Well-Worn)@0.62@0.589
P90 | Cocoa Rampage (Factory New)@0.58@0.5509999999999999
P90 | Cocoa Rampage (Minimal Wear)@0.37@0.3515
P90 | Death Grip (Field-Tested)@4.03@3.8285
P90 | Desert DDPAT (Factory New)@0.29@0.27549999999999997
P90 | Desert DDPAT (Field-Tested)@0.28@0.266
P90 | Desert DDPAT (Minimal Wear)@0.36@0.34199999999999997
P90 | Desert Warfare (Factory New)@2.54@2.413
P90 | Elite Build (Factory New)@0.79@0.7505
P90 | Elite Build (Minimal Wear)@0.23@0.2185
P90 | Facility Negative (Factory New)@0.92@0.874
P90 | Facility Negative (Field-Tested)@0.42@0.39899999999999997
P90 | Facility Negative (Minimal Wear)@0.79@0.7505
P90 | Freight (Battle-Scarred)@0.09@0.08549999999999999
P90 | Grim (Factory New)@0.49@0.46549999999999997
P90 | Grim (Minimal Wear)@0.17@0.1615
P90 | Grim (Well-Worn)@0.25@0.2375
P90 | Module (Factory New)@1.37@1.3015
P90 | Module (Field-Tested)@1.63@1.5484999999999998
P90 | Module (Minimal Wear)@1.7@1.615
P90 | Neoqueen (Battle-Scarred)@1.37@1.3015
P90 | Neoqueen (Factory New)@1.97@1.8715
P90 | Neoqueen (Field-Tested)@0.66@0.627
P90 | Neoqueen (Minimal Wear)@1.11@1.0545
P90 | Nostalgia (Field-Tested)@3.61@3.4294999999999995
P90 | Nostalgia (Minimal Wear)@4.59@4.3605
P90 | Nostalgia (Well-Worn)@3.32@3.154
P90 | Off World (Factory New)@0.36@0.34199999999999997
P90 | Off World (Field-Tested)@0.17@0.1615
P90 | Off World (Minimal Wear)@0.17@0.1615
P90 | Sand Spray (Battle-Scarred)@0.03@0.028499999999999998
P90 | Sand Spray (Field-Tested)@0.03@0.028499999999999998
P90 | Sand Spray (Minimal Wear)@0.03@0.028499999999999998
P90 | Sand Spray (Well-Worn)@0.03@0.028499999999999998
P90 | ScaraB Rush (Field-Tested)@8.06@7.657
P90 | ScaraB Rush (Minimal Wear)@12.14@11.533
P90 | Shallow Grave (Battle-Scarred)@1.75@1.6624999999999999
P90 | Shallow Grave (Field-Tested)@1.15@1.0924999999999998
P90 | Shallow Grave (Minimal Wear)@2.48@2.356
P90 | Shallow Grave (Well-Worn)@1.54@1.4629999999999999
P90 | Shapewood (Battle-Scarred)@0.99@0.9405
P90 | Shapewood (Field-Tested)@1.26@1.1969999999999998
P90 | Shapewood (Minimal Wear)@3.02@2.8689999999999998
P90 | Shapewood (Well-Worn)@1.1@1.045
P90 | Storm (Field-Tested)@1.24@1.178
P90 | Storm (Well-Worn)@1.39@1.3204999999999998
P90 | Sunset Lily (Minimal Wear)@9.53@9.0535
P90 | Teardown (Battle-Scarred)@0.39@0.3705
P90 | Teardown (Factory New)@0.82@0.7789999999999999
P90 | Teardown (Field-Tested)@0.36@0.34199999999999997
P90 | Teardown (Minimal Wear)@0.52@0.494
P90 | Teardown (Well-Worn)@0.45@0.4275
P90 | Traction (Battle-Scarred)@0.1@0.095
P90 | Traction (Factory New)@0.47@0.44649999999999995
P90 | Trigon (Field-Tested)@7.36@6.992
P90 | Vent Rush (Battle-Scarred)@0.43@0.4085
P90 | Vent Rush (Factory New)@1.65@1.5675
P90 | Vent Rush (Field-Tested)@0.43@0.4085
P90 | Vent Rush (Minimal Wear)@0.87@0.8265
P90 | Vent Rush (Well-Worn)@0.66@0.627
P90 | Verdant Growth (Factory New)@1.17@1.1115
P90 | Verdant Growth (Field-Tested)@1.1@1.045
P90 | Verdant Growth (Minimal Wear)@1.13@1.0735
P90 | Virus (Field-Tested)@0.98@0.9309999999999999
Patch | Anchors Aweigh@0.94@0.8929999999999999
Patch | Bloodhound@0.24@0.22799999999999998
Patch | Breakout@0.31@0.2945
Patch | Chicken Lover@2.35@2.2325
Patch | Combine Helmet@0.38@0.361
Patch | Easy Peasy@0.51@0.4845
Patch | El Pirata@0.92@0.874
Patch | Hydra@0.3@0.285
Patch | Metal Gold Nova I@0.8@0.76
Patch | Metal Legendary Eagle@0.73@0.6935
Patch | Metal Silver@1.87@1.7765
Patch | Metal Supreme Master@1.06@1.007
Patch | Payback@0.13@0.1235
Patch | Phoenix@0.22@0.209
Patch | Shattered Web@0.24@0.22799999999999998
Patch | Wildfire@0.48@0.45599999999999996
Phoenix Pin@3.47@3.2965
PP-Bizon | Anolis (Field-Tested)@0.14@0.133
PP-Bizon | Antique (Minimal Wear)@5.99@5.6905
PP-Bizon | Bamboo Print (Battle-Scarred)@1.76@1.672
PP-Bizon | Bamboo Print (Factory New)@3.01@2.8594999999999997
PP-Bizon | Bamboo Print (Field-Tested)@1.65@1.5675
PP-Bizon | Blue Streak (Field-Tested)@1.14@1.083
PP-Bizon | Blue Streak (Minimal Wear)@1.75@1.6624999999999999
PP-Bizon | Brass (Battle-Scarred)@0.62@0.589
PP-Bizon | Brass (Factory New)@2.31@2.1945
PP-Bizon | Brass (Field-Tested)@0.79@0.7505
PP-Bizon | Brass (Minimal Wear)@1.21@1.1495
PP-Bizon | Brass (Well-Worn)@0.7@0.6649999999999999
PP-Bizon | Breaker Box (Minimal Wear)@1.59@1.5105
PP-Bizon | Candy Apple (Factory New)@0.17@0.1615
PP-Bizon | Chemical Green (Field-Tested)@0.86@0.817
PP-Bizon | Chemical Green (Minimal Wear)@1.21@1.1495
PP-Bizon | Cobalt Halftone (Field-Tested)@0.67@0.6365
PP-Bizon | Cobalt Halftone (Minimal Wear)@0.59@0.5605
PP-Bizon | Death Rattle (Minimal Wear)@0.35@0.33249999999999996
PP-Bizon | Embargo (Field-Tested)@1.04@0.988
PP-Bizon | Embargo (Well-Worn)@0.89@0.8454999999999999
PP-Bizon | Facility Sketch (Factory New)@0.1@0.095
PP-Bizon | Facility Sketch (Field-Tested)@0.03@0.028499999999999998
PP-Bizon | Fuel Rod (Battle-Scarred)@0.51@0.4845
PP-Bizon | Fuel Rod (Field-Tested)@0.63@0.5984999999999999
PP-Bizon | Fuel Rod (Minimal Wear)@1.19@1.1304999999999998
PP-Bizon | Harvester (Well-Worn)@0.23@0.2185
PP-Bizon | High Roller (Field-Tested)@1.93@1.8335
PP-Bizon | High Roller (Minimal Wear)@2.83@2.6885
PP-Bizon | High Roller (Well-Worn)@1.34@1.273
PP-Bizon | Irradiated Alert (Field-Tested)@1.07@1.0165
PP-Bizon | Judgement of Anubis (Field-Tested)@3.32@3.154
PP-Bizon | Jungle Slipstream (Factory New)@0.23@0.2185
PP-Bizon | Lumen (Factory New)@0.68@0.646
PP-Bizon | Lumen (Field-Tested)@0.34@0.323
PP-Bizon | Lumen (Minimal Wear)@0.42@0.39899999999999997
PP-Bizon | Night Ops (Factory New)@1.9@1.805
PP-Bizon | Night Ops (Field-Tested)@0.09@0.08549999999999999
PP-Bizon | Night Ops (Minimal Wear)@0.15@0.1425
PP-Bizon | Night Riot (Battle-Scarred)@0.09@0.08549999999999999
PP-Bizon | Night Riot (Field-Tested)@0.08@0.076
PP-Bizon | Osiris (Factory New)@1.02@0.969
PP-Bizon | Osiris (Field-Tested)@0.4@0.38
PP-Bizon | Osiris (Minimal Wear)@0.63@0.5984999999999999
PP-Bizon | Photic Zone (Factory New)@1.54@1.4629999999999999
PP-Bizon | Photic Zone (Field-Tested)@0.43@0.4085
PP-Bizon | Photic Zone (Minimal Wear)@0.5@0.475
PP-Bizon | Runic (Battle-Scarred)@0.08@0.076
PP-Bizon | Runic (Factory New)@0.17@0.1615
PP-Bizon | Runic (Field-Tested)@0.08@0.076
PP-Bizon | Runic (Well-Worn)@0.4@0.38
PP-Bizon | Sand Dashed (Battle-Scarred)@0.03@0.028499999999999998
PP-Bizon | Sand Dashed (Factory New)@0.16@0.152
PP-Bizon | Sand Dashed (Field-Tested)@0.03@0.028499999999999998
PP-Bizon | Sand Dashed (Minimal Wear)@0.03@0.028499999999999998
PP-Bizon | Sand Dashed (Well-Worn)@0.03@0.028499999999999998
PP-Bizon | Seabird (Factory New)@1.72@1.634
PP-Bizon | Seabird (Field-Tested)@1.35@1.2825
PP-Bizon | Space Cat (Battle-Scarred)@0.17@0.1615
PP-Bizon | Space Cat (Factory New)@0.88@0.836
PP-Bizon | Space Cat (Field-Tested)@0.18@0.17099999999999999
PP-Bizon | Space Cat (Minimal Wear)@0.45@0.4275
PP-Bizon | Space Cat (Well-Worn)@0.22@0.209
PP-Bizon | Urban Dashed (Battle-Scarred)@0.03@0.028499999999999998
PP-Bizon | Urban Dashed (Field-Tested)@0.03@0.028499999999999998
PP-Bizon | Urban Dashed (Minimal Wear)@0.03@0.028499999999999998
PP-Bizon | Urban Dashed (Well-Worn)@0.03@0.028499999999999998
PP-Bizon | Water Sigil (Factory New)@1.21@1.1495
PP-Bizon | Water Sigil (Minimal Wear)@1.35@1.2825
Primeiro Tenente | Brazilian 1st Battalion@6.8@6.46
Prof. Shahmat | Elite Crew@1.04@0.988
R8 Revolver | Amber Fade (Factory New)@1.3@1.2349999999999999
R8 Revolver | Amber Fade (Field-Tested)@0.72@0.6839999999999999
R8 Revolver | Amber Fade (Minimal Wear)@0.77@0.7314999999999999
R8 Revolver | Banana Cannon (Battle-Scarred)@0.47@0.44649999999999995
R8 Revolver | Banana Cannon (Field-Tested)@0.59@0.5605
R8 Revolver | Banana Cannon (Minimal Wear)@1.84@1.748
R8 Revolver | Banana Cannon (Well-Worn)@0.45@0.4275
R8 Revolver | Blaze (Factory New)@1.33@1.2635
R8 Revolver | Bone Forged (Field-Tested)@0.09@0.08549999999999999
R8 Revolver | Bone Forged (Minimal Wear)@0.14@0.133
R8 Revolver | Bone Mask (Battle-Scarred)@0.03@0.028499999999999998
R8 Revolver | Bone Mask (Factory New)@0.11@0.1045
R8 Revolver | Bone Mask (Field-Tested)@0.03@0.028499999999999998
R8 Revolver | Bone Mask (Minimal Wear)@0.03@0.028499999999999998
R8 Revolver | Bone Mask (Well-Worn)@0.03@0.028499999999999998
R8 Revolver | Canal Spray (Minimal Wear)@0.91@0.8644999999999999
R8 Revolver | Crazy 8 (Battle-Scarred)@0.44@0.418
R8 Revolver | Crazy 8 (Field-Tested)@0.45@0.4275
R8 Revolver | Crazy 8 (Minimal Wear)@0.86@0.817
R8 Revolver | Crazy 8 (Well-Worn)@0.45@0.4275
R8 Revolver | Crimson Web (Factory New)@2.94@2.7929999999999997
R8 Revolver | Crimson Web (Field-Tested)@0.64@0.608
R8 Revolver | Crimson Web (Minimal Wear)@0.19@0.1805
R8 Revolver | Desert Brush (Factory New)@0.29@0.27549999999999997
R8 Revolver | Desert Brush (Field-Tested)@0.28@0.266
R8 Revolver | Fade (Field-Tested)@4.14@3.9329999999999994
R8 Revolver | Grip (Factory New)@0.33@0.3135
R8 Revolver | Grip (Well-Worn)@0.08@0.076
R8 Revolver | Junk Yard (Battle-Scarred)@0.15@0.1425
R8 Revolver | Junk Yard (Factory New)@0.35@0.33249999999999996
R8 Revolver | Junk Yard (Field-Tested)@0.17@0.1615
R8 Revolver | Junk Yard (Well-Worn)@0.15@0.1425
R8 Revolver | Llama Cannon (Battle-Scarred)@1.41@1.3395
R8 Revolver | Llama Cannon (Field-Tested)@2.03@1.9284999999999997
R8 Revolver | Llama Cannon (Minimal Wear)@2.84@2.698
R8 Revolver | Memento (Battle-Scarred)@0.94@0.8929999999999999
R8 Revolver | Memento (Factory New)@1.06@1.007
R8 Revolver | Memento (Field-Tested)@0.87@0.8265
R8 Revolver | Nitro (Factory New)@0.56@0.532
R8 Revolver | Phoenix Marker (Battle-Scarred)@1.56@1.482
R8 Revolver | Reboot (Battle-Scarred)@0.28@0.266
R8 Revolver | Reboot (Field-Tested)@0.29@0.27549999999999997
R8 Revolver | Reboot (Minimal Wear)@0.82@0.7789999999999999
R8 Revolver | Reboot (Well-Worn)@0.25@0.2375
R8 Revolver | Skull Crusher (Battle-Scarred)@0.88@0.836
R8 Revolver | Skull Crusher (Field-Tested)@1.08@1.026
R8 Revolver | Skull Crusher (Well-Worn)@1.06@1.007
R8 Revolver | Survivalist (Factory New)@0.22@0.209
R8 Revolver | Survivalist (Minimal Wear)@0.24@0.22799999999999998
Recoil Case@0.46@0.437
Revolution Case@0.97@0.9215
Revolver Case@1.39@1.3204999999999998
Rezan The Ready | Sabre@1.57@1.4915
Rezan the Redshirt | Sabre@1.58@1.501
Safecracker Voltzmann | The Professionals@7.23@6.8685
Sawed-Off | Amber Fade (Factory New)@0.75@0.7124999999999999
Sawed-Off | Amber Fade (Field-Tested)@0.42@0.39899999999999997
Sawed-Off | Amber Fade (Minimal Wear)@0.48@0.45599999999999996
Sawed-Off | Apocalypto (Battle-Scarred)@0.24@0.22799999999999998
Sawed-Off | Apocalypto (Factory New)@1.28@1.216
Sawed-Off | Apocalypto (Field-Tested)@0.28@0.266
Sawed-Off | Apocalypto (Minimal Wear)@0.48@0.45599999999999996
Sawed-Off | Apocalypto (Well-Worn)@0.26@0.247
Sawed-Off | Bamboo Shadow (Factory New)@3.49@3.3155
Sawed-Off | Bamboo Shadow (Field-Tested)@1.75@1.6624999999999999
