name@price_x@price_after_sell_x@price_y@price_after_sell_y@BUY X@SELL Y@profit
★ Shadow Daggers | Black Laminate (Field-Tested)@117.99@112.0905@142.48@139.63039999999998@shadowpay@csdeals@21.64
★ Bowie Knife | Freehand (Factory New)@190.03@180.5285@205.0@200.9@shadowpay@csdeals@10.87
★ Butterfly Knife | Lore (Well-Worn)@1137.0@1080.15@1899.99@1861.9902@shadowpay@csdeals@724.99
★ Butterfly Knife | Lore (Field-Tested)@1402.5@1332.375@1643.93@1611.0514@shadowpay@csdeals@208.55
★ Falchion Knife | Lore (Minimal Wear)@232.25@220.6375@275.0@269.5@shadowpay@csdeals@37.25
★ Falchion Knife | Lore (Factory New)@282.8@268.66@310.0@303.8@shadowpay@csdeals@21.0
★ Huntsman Knife | Lore (Field-Tested)@209.33@198.8635@299.99@293.9902@shadowpay@csdeals@84.66
★ Huntsman Knife | Lore (Minimal Wear)@249.43@236.9585@375.0@367.5@shadowpay@csdeals@118.07
★ Shadow Daggers | Lore (Minimal Wear)@153.0@145.35@215.0@210.7@shadowpay@csdeals@57.7
★ Shadow Daggers | Lore (Field-Tested)@149.41@141.93949999999998@175.0@171.5@shadowpay@csdeals@22.09
M4A4 | The Coalition (Minimal Wear)@81.29@77.2255@95.0@93.1@shadowpay@csdeals@11.81
M4A4 | The Coalition (Factory New)@313.2@297.54@334.88@328.1824@shadowpay@csdeals@14.98
Five-SeveN | Fall Hazard (Factory New)@372.26@353.647@450.0@441.0@shadowpay@csdeals@68.74
SG 553 | Hazard Pay (Minimal Wear)@296.22@281.409@370.0@362.6@shadowpay@csdeals@66.38
Sticker | Great Wave (Holo)@6.75@6.4125@25.0@24.5@shadowpay@csdeals@17.75
Sticker | Kill Count (Holo)@5.08@4.826@18.0@17.64@shadowpay@csdeals@12.56
Sticker | Flame Tier6 (Holo)@16.17@15.3615@50.0@49.0@shadowpay@csdeals@32.83
Sticker | Miami Tier6 (Holo)@20.23@19.2185@70.0@68.6@shadowpay@csdeals@48.37
Sticker | Opal Flick (Holo)@9.34@8.873@43.0@42.14@shadowpay@csdeals@32.8
MAG-7 | BI83 Spectrum (Factory New)@2.26@2.147@17.0@16.66@shadowpay@csdeals@14.4
M4A4 | Spider Lily (Field-Tested)@4.58@4.351@24.99@24.4902@shadowpay@csdeals@19.91
StatTrak™ MP7 | Guerrilla (Factory New)@4.96@4.712@23.0@22.54@shadowpay@csdeals@17.58
Souvenir AK-47 | Panthera onca (Field-Tested)@171.0@162.45@240.0@235.2@shadowpay@csdeals@64.2
Souvenir Desert Eagle | Fennec Fox (Minimal Wear)@264.35@251.1325@306.0@299.88@shadowpay@csdeals@35.53
Souvenir SG 553 | Hazard Pay (Well-Worn)@138.81@131.8695@261.48@256.2504@shadowpay@csdeals@117.44
Souvenir XM1014 | Ancient Lore (Well-Worn)@5.84@5.548@43.84@42.9632@shadowpay@csdeals@37.12
Souvenir P250 | Black & Tan (Battle-Scarred)@0.33@0.3135@25.21@24.7058@shadowpay@csdeals@24.38
Sticker | Virtus.Pro (Gold) | Stockholm 2021@7.88@7.486@32.87@32.212599999999995@shadowpay@csdeals@24.33
Sticker | Entropiq (Foil) | Stockholm 2021@8.64@8.208@19.72@19.3256@shadowpay@csdeals@10.69
Sticker | MOUZ (Foil) | Stockholm 2021@10.74@10.203@33.98@33.3004@shadowpay@csdeals@22.56
Souvenir Negev | Infrastructure (Well-Worn)@7.66@7.277@34.8@34.104@shadowpay@csdeals@26.44
Sticker | Astralis (Foil) | Stockholm 2021@8.96@8.512@30.0@29.4@shadowpay@csdeals@20.44
Sticker | Virtus.Pro (Holo) | Stockholm 2021@3.72@3.534@14.25@13.965@shadowpay@csdeals@10.24
Sticker | BIG (Holo) | Stockholm 2021@2.75@2.6125@25.0@24.5@shadowpay@csdeals@21.75
Sticker | paiN Gaming (Holo) | Stockholm 2021@2.11@2.0045@14.01@13.7298@shadowpay@csdeals@11.62
Sticker | Team Spirit (Holo) | Stockholm 2021@3.88@3.686@24.0@23.52@shadowpay@csdeals@19.64
Sticker | Movistar Riders (Foil) | Stockholm 2021@4.6@4.369999999999999@25.0@24.5@shadowpay@csdeals@19.9
Sticker | MOUZ (Holo) | Stockholm 2021@7.88@7.486@23.02@22.5596@shadowpay@csdeals@14.68
Sticker | Team Liquid (Holo) | Stockholm 2021@2.33@2.2135@20.0@19.6@shadowpay@csdeals@17.27
Sticker | Gambit Gaming (Holo) | Stockholm 2021@0.77@0.7314999999999999@14.0@13.72@shadowpay@csdeals@12.95
Souvenir FAMAS | CaliCamo (Factory New)@0.11@0.1045@15.0@14.7@shadowpay@csdeals@14.59
Sticker | electroNic (Gold) | Stockholm 2021@2.47@2.3465000000000003@19.0@18.62@shadowpay@csdeals@16.15
PP-Bizon | Space Cat (Factory New)@1.31@1.2445@24.99@24.4902@shadowpay@csdeals@23.18
M4A1-S | Night Terror (Field-Tested)@0.41@0.3894999999999999@24.99@24.4902@shadowpay@csdeals@24.08
M4A1-S | Night Terror (Factory New)@1.56@1.482@70.0@68.6@shadowpay@csdeals@67.04
M4A1-S | Night Terror (Well-Worn)@0.86@0.817@24.99@24.4902@shadowpay@csdeals@23.63
AK-47 | Nightwish (Factory New)@55.85@53.0575@77.47@75.9206@shadowpay@csdeals@20.07
StatTrak™ P2000 | Lifted Spirits (Factory New)@0.7@0.6649999999999999@19.0@18.62@shadowpay@csdeals@17.92
StatTrak™ USP-S | Ticket to Hell (Field-Tested)@1.26@1.1969999999999998@24.99@24.4902@shadowpay@csdeals@23.23
StatTrak™ MP5-SD | Necro Jr. (Factory New)@0.88@0.836@20.0@19.6@shadowpay@csdeals@18.72
USP-S | Ticket to Hell (Minimal Wear)@0.78@0.741@24.99@24.4902@shadowpay@csdeals@23.71
StatTrak™ Dual Berettas | Melondrama (Minimal Wear)@5.38@5.111@25.0@24.5@shadowpay@csdeals@19.12
Sticker | Team Liquid (Gold) | Antwerp 2022@3.7@3.515@23.12@22.6576@shadowpay@csdeals@18.96
Sticker | G2 Esports (Holo) | Antwerp 2022@2.63@2.4985@40.0@39.2@shadowpay@csdeals@36.57
StatTrak™ Five-SeveN | Scrawl (Factory New)@1.49@1.4155@24.0@23.52@shadowpay@csdeals@22.03
Antwerp 2022 Inferno Souvenir Package@4.05@3.8475@25.0@24.5@shadowpay@csdeals@20.45
Sticker | k0nfig (Gold) | Antwerp 2022@2.89@2.7455@15.0@14.7@shadowpay@csdeals@11.81
Five-SeveN | Scrawl (Factory New)@0.3@0.285@16.0@15.68@shadowpay@csdeals@15.38
Sticker | Cloud9 (Glitter) | Antwerp 2022@0.63@0.5984999999999999@11.0@10.78@shadowpay@csdeals@10.15
Sticker | syrsoN (Gold) | Antwerp 2022@6.15@5.8425@23.0@22.54@shadowpay@csdeals@16.39
Sticker | fer (Gold) | Antwerp 2022@7.47@7.0965@30.0@29.4@shadowpay@csdeals@21.93
Sticker | Perfecto (Holo) | Antwerp 2022@1.09@1.0355@13.0@12.74@shadowpay@csdeals@11.65
MAG-7 | Foresight (Factory New)@0.23@0.2185@11.0@10.78@shadowpay@csdeals@10.55
StatTrak™ Glock-18 | Winterized (Factory New)@1.55@1.4725@25.0@24.5@shadowpay@csdeals@22.95
AK-47 | Ice Coaled (Battle-Scarred)@4.55@4.3225@37.77@37.0146@shadowpay@csdeals@32.46
StatTrak™ P90 | Vent Rush (Minimal Wear)@1.86@1.767@19.99@19.5902@shadowpay@csdeals@17.73
StatTrak™ Negev | Drop Me (Factory New)@0.9@0.855@20.0@19.6@shadowpay@csdeals@18.7
StatTrak™ UMP-45 | Roadblock (Factory New)@0.65@0.6174999999999999@18.0@17.64@shadowpay@csdeals@16.99
StatTrak™ Galil AR | Destroyer (Factory New)@0.65@0.6174999999999999@25.0@24.5@shadowpay@csdeals@23.85
StatTrak™ MAC-10 | Monkeyflage (Factory New)@0.77@0.7314999999999999@17.0@16.66@shadowpay@csdeals@15.89
Glock-18 | Winterized (Factory New)@0.29@0.2754999999999999@13.0@12.74@shadowpay@csdeals@12.45
MAC-10 | Monkeyflage (Factory New)@0.23@0.2185@14.0@13.72@shadowpay@csdeals@13.49
UMP-45 | Roadblock (Factory New)@0.24@0.2279999999999999@18.0@17.64@shadowpay@csdeals@17.4
StatTrak™ AK-47 | Ice Coaled (Factory New)@42.88@40.736@55.0@53.9@shadowpay@csdeals@11.02
StatTrak™ AK-47 | Ice Coaled (Minimal Wear)@23.27@22.1065@49.0@48.02@shadowpay@csdeals@24.75
USP-S | Printstream (Battle-Scarred)@29.98@28.481@43.99@43.1102@shadowpay@csdeals@13.13
AK-47 | Head Shot (Field-Tested)@8.05@7.6475@71.07@69.64859999999999@shadowpay@csdeals@61.6
M4A1-S | Emphorosaur-S (Field-Tested)@0.4@0.38@101.0@98.98@shadowpay@csdeals@98.58
Sticker | Cloud9 (Holo) | Rio 2022@2.01@1.9095@30.0@29.4@shadowpay@csdeals@27.39
Sticker | Twistzz (Holo) | Rio 2022@3.0@2.85@23.0@22.54@shadowpay@csdeals@19.54
Sticker | FURIA (Holo) | Rio 2022@1.04@0.988@17.0@16.66@shadowpay@csdeals@15.62
Sticker | Imperial Esports (Holo) | Rio 2022@0.76@0.722@11.0@10.78@shadowpay@csdeals@10.02
M4A4 | Eye of Horus (Minimal Wear)@372.6@353.97@660.54@647.3291999999999@shadowpay@csdeals@274.73
P250 | Apep's Curse (Minimal Wear)@44.62@42.389@196.0@192.08@shadowpay@csdeals@147.46
FAMAS | Waters of Nephthys (Factory New)@96.6@91.77@250.0@245.0@shadowpay@csdeals@148.4
Paris 2023 Viewer Pass + 3 Souvenir Tokens@8.83@8.3885@21.92@21.4816@shadowpay@csdeals@12.65
Paris 2023 Mirage Souvenir Package@2.25@2.1375@25.0@24.5@shadowpay@csdeals@22.25
Souvenir P250 | Apep's Curse (Minimal Wear)@43.64@41.458@75.75@74.235@shadowpay@csdeals@30.6
Glock-18 | Gamma Doppler (Factory New)@89.79@85.3005@850.0@833.0@shadowpay@csdeals@743.21
Glock-18 | Gamma Doppler (Factory New)@101.55@96.4725@850.0@833.0@shadowpay@csdeals@731.45
Glock-18 | Gamma Doppler (Factory New)@84.45@80.22749999999999@850.0@833.0@shadowpay@csdeals@748.55
Glock-18 | Gamma Doppler (Factory New)@83.25@79.08749999999999@850.0@833.0@shadowpay@csdeals@749.75
Glock-18 | Gamma Doppler (Factory New)@543.18@516.021@850.0@833.0@shadowpay@csdeals@289.82
★ StatTrak™ Butterfly Knife | Lore (Field-Tested)@1412.14@1341.533@2049.99@2008.9902@shadowpay@csdeals@596.85
AWP | Chrome Cannon (Minimal Wear)@63.53@60.3535@99.0@97.02@shadowpay@csdeals@33.49
★ Kukri Knife@344.99@327.7405@400.0@392.0@shadowpay@csdeals@47.01
AWP | Chrome Cannon (Field-Tested)@37.48@35.605999999999995@54.0@52.92@shadowpay@csdeals@15.44
StatTrak™ Five-SeveN | Hybrid (Battle-Scarred)@1.66@1.577@25.0@24.5@shadowpay@csdeals@22.84
★ Kukri Knife | Stained (Field-Tested)@202.98@192.831@260.51@255.2998@shadowpay@csdeals@52.32
★ Kukri Knife | Case Hardened (Field-Tested)@269.99@256.4905@350.71@343.6958@shadowpay@csdeals@73.71
★ Kukri Knife | Forest DDPAT (Well-Worn)@151.99@144.3905@170.0@166.6@shadowpay@csdeals@14.61
Sticker | Lynn Vision (Gold) | Copenhagen 2024@24.66@23.427@36.39@35.6622@shadowpay@csdeals@11.0
AWP | Desert Hydra (Factory New)@2567.7@2439.315@4200.0@4116.0@shadowpay@csdeals@1548.3
★ Butterfly Knife | Lore (Factory New)@4440.0@4218.0@6499.99@6369.990199999999@shadowpay@csdeals@1929.99
Souvenir AWP | Desert Hydra (Factory New)@3043.09@2890.9355@4999.99@4899.990199999999@shadowpay@csdeals@1856.9
Desert Eagle | Starcade (Field-Tested)@43.2@41.04@99.0@97.02@shadowpay@csdeals@53.82
Glock-18 | Gold Toof (Factory New)@47.55@45.17249999999999@70.0@68.6@shadowpay@csdeals@21.05
